material_id,strenght,lightweight,stiffness,shear_resistance,poison_ratio
211,0.07819437592501233,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
212,0.08485446472619634,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
213,0.08485446472619634,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
214,0.0833744449925999,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
215,0.09521460286137148,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
216,0.10014800197335964,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
217,0.06610754810064134,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
218,0.05772076961026147,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
219,0.05772076961026147,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
220,0.06610754810064134,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
221,0.05426739023186976,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
222,0.06808090774543661,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
223,0.04415392205229403,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
224,0.05772076961026147,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
225,0.038973852984706465,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
226,0.10039467192895905,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
227,0.09176122348297977,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.7333333333333334
228,0.15811544153922052,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.8000000000000002
229,0.14948199309324126,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.8000000000000002
230,0.18006906758756783,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.8000000000000002
231,0.22076961026147016,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.8000000000000002
232,0.16132215096201283,0.9818941504178273,0.3219178082191781,0.02557200538358008,0.8000000000000002
